,CATEGORY,SECTION,REGION,NAME,SCORE,SCORE_REVIEW,REVIEW,LINK,ADDRESS,lat,lng,IMG
1240,CAFE,B,서귀포,플라이오조,4.5,14건,64.0,https://place.map.kakao.com/897536273,"
제주특별자치도 서귀포시 성산읍 오조로85번길 44
(지번) 성산읍 오조리 792-1
",33.4613312,126.9136742,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F0BD631CC8BF649A1B2393E0A0C1453BB
1241,CAFE,B,서귀포,게우지코지인갤러리 커피하우스,4.0,26건,32.0,https://place.map.kakao.com/1013835521,"
제주특별자치도 서귀포시 보목포로 177
(지번) 하효동 1371-1
",33.2421595,126.61008970000002,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9E53BC2FD7024AE79A2903E6EBC910C5
1242,CAFE,B,서귀포,커피먹는고냉이,4.9,36건,39.0,https://place.map.kakao.com/19126076,"
제주특별자치도 서귀포시 성산읍 신양로 103
(지번) 성산읍 고성리 212-3
",33.4367676,126.92087240000002,0
1243,CAFE,B,서귀포,하버39,4.0,13건,42.0,https://place.map.kakao.com/1274767860,"
제주특별자치도 서귀포시 천지연로 39
(지번) 서귀동 650-1
",33.2423238,126.5622458,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA801EF1803DB48C289C1498A0BC8A358
1244,CAFE,B,서귀포,아뽀밍고,4.4,17건,62.0,https://place.map.kakao.com/2065881844,"
제주특별자치도 서귀포시 성산읍 일출로 230
(지번) 성산읍 성산리 399-46
",33.459980800000004,126.9307416,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAFF03BDB635549C6853B449102E3CEC9
1245,CAFE,B,서귀포,세탁쏘,4.4,13건,8.0,https://place.map.kakao.com/1802810168,"
제주특별자치도 서귀포시 동홍서로 104-10
(지번) 동홍동 91-1
",33.2581442,126.5698153,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4A368C24F46A4B6FA7C4E2D009850AE4
1246,CAFE,B,서귀포,유동커피팩토리,3.1,9건,13.0,https://place.map.kakao.com/220412132,"
제주특별자치도 서귀포시 솜반천로6번길 11
(지번) 서홍동 397-50
",33.255308,126.55992340000002,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC5BC5A1BD94047EDB05159A9D0473071
1247,CAFE,B,서귀포,섶섬지기,3.9,16건,7.0,https://place.map.kakao.com/24627972,"
제주특별자치도 서귀포시 보목로64번길 79
(지번) 보목동 1377-3
",33.2410807,126.5938804,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F610253A2E7DD460BB14F910FC83BDFFD
1248,CAFE,B,서귀포,낭만팥집,4.4,23건,28.0,https://place.map.kakao.com/26864252,"
제주특별자치도 서귀포시 동홍서로96번길 17
(지번) 동홍동 92-12
",33.2574431,126.5714934,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F53B17B3FEDCE409CAED219DA224FA02B
1249,CAFE,B,서귀포,카페 로하,4.8,16건,49.0,https://place.map.kakao.com/243597442,"
제주특별자치도 서귀포시 성산읍 금백조로 87 1층
(지번) 성산읍 수산리 2476
",33.4392243,126.863813,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FB79089467F0144E7A03AA41C84662A59
1250,CAFE,B,서귀포,솔빛바다,4.4,19건,9.0,https://place.map.kakao.com/8451183,"
제주특별자치도 서귀포시 서홍동 795-1

",33.2404379,126.5482234,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F5A2373D0EB2D487F9002A6BBA6F31D66
1251,CAFE,B,서귀포,카페동류암,4.6,12건,35.0,https://place.map.kakao.com/2103068863,"
제주특별자치도 서귀포시 성산읍 동류암로 39-4 2층
(지번) 성산읍 고성리 327-10
",33.448401399999995,126.9164412,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEAA85167A6754E52B8B4900EEB8469C4
1252,CAFE,B,서귀포,파시랑,4.5,10건,17.0,https://place.map.kakao.com/25816147,"
제주특별자치도 서귀포시 태평로 415
(지번) 서귀동 551-2
",33.24502260000001,126.564691,0
1253,CAFE,B,서귀포,모레기동타잔,4.8,12건,15.0,https://place.map.kakao.com/2087590172,"
제주특별자치도 서귀포시 배낭골로21번길 13
(지번) 상효동 1391-1
",33.2916413,126.5918214,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FBBDCDF09E56A441B9730932898E40FC9
1254,CAFE,B,서귀포,간세다리족욕카페,5.0,23건,6.0,https://place.map.kakao.com/1182742651,"
제주특별자치도 서귀포시 중정로 17-1 2층
(지번) 서귀동 318-23
",33.24766339999999,126.55845320000002,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F22C10D31F87E43E4816D2D9724AE8EA7
1255,CAFE,B,서귀포,서귀당,4.1,14건,21.0,https://place.map.kakao.com/1609679154,"
제주특별자치도 서귀포시 태평로 449 1층
(지번) 서귀동 172-4
",33.2466881,126.56768,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4CDE383CAC36422B922197AB792E8354
1256,CAFE,B,서귀포,시옽,4.0,10건,14.0,https://place.map.kakao.com/987496509,"
제주특별자치도 서귀포시 동홍서로96번길 6 1층
(지번) 동홍동 110-5
",33.2576404,126.5713692,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6B1593CCE2404C9584442378D0B42DD9
1257,CAFE,B,서귀포,카페 공드리,5.0,11건,11.0,https://place.map.kakao.com/501338313,"
제주특별자치도 서귀포시 성산읍 수시로10번길 3
(지번) 성산읍 수산리 657-1
",33.4461621,126.8867558,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FC64926A62CC845F8AA659D79F9F6065E
1258,CAFE,B,서귀포,카페앙끄레,4.6,9건,12.0,https://place.map.kakao.com/1966022838,"
제주특별자치도 서귀포시 성산읍 서성일로 1139
(지번) 성산읍 고성리 2088
",33.4456992,126.90045829999998,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA5BA11BCBA6C4300B51412AECA062B73
1259,CAFE,B,서귀포,캐롤,4.2,9건,19.0,https://place.map.kakao.com/552364988,"
제주특별자치도 서귀포시 효돈로 137-1 1층
(지번) 신효동 705-4
",33.2641256,126.613848,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F1A3E518781784C07A02AEB983CB1A65E
1260,CAFE,B,서귀포,하와이안비치카페,5.0,23건,34.0,https://place.map.kakao.com/198860625,"
제주특별자치도 서귀포시 성산읍 신양로122번길 57 2층
(지번) 성산읍 고성리 559-17
",33.4351777,126.9176337,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1548703290
1261,CAFE,B,서귀포,제주호랭이 성산점,4.3,14건,84.0,https://place.map.kakao.com/143576812,"
제주특별자치도 서귀포시 성산읍 일출로 274-1 2층
(지번) 성산읍 성산리 132-2
",33.4620969,126.9347162,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FF2BA7E238A05499EBD901B790A233FE2
1262,CAFE,B,서귀포,딕시,5.0,4건,9.0,https://place.map.kakao.com/17414223,"
제주특별자치도 서귀포시 일주동로 8592
(지번) 동홍동 116-7
",33.254929600000004,126.5703335,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F52FE554DEFBE4E85B08BDE01BF636188
1263,CAFE,B,서귀포,사우스포레스트,4.9,7건,14.0,https://place.map.kakao.com/1271835257,"
제주특별자치도 서귀포시 516로 574-23
(지번) 상효동 1116-1
",33.2985026,126.6019699,0
1264,CAFE,B,서귀포,땡큐베리카페,4.4,11건,8.0,https://place.map.kakao.com/1811563310,"
제주특별자치도 서귀포시 칠십리로 97
(지번) 서귀동 756-5
",33.2411386,126.5658746,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5E3E8836C6404EC99BA38F22CF4C1B2C
1265,CAFE,B,서귀포,성산해나,4.9,43건,31.0,https://place.map.kakao.com/1814049615,"
제주특별자치도 서귀포시 성산읍 성산중앙로 30-1
(지번) 성산읍 성산리 174-11
",33.465208000000004,126.93518799999998,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1031158567
1266,CAFE,B,서귀포,루프탑,3.8,4건,88.0,https://place.map.kakao.com/564727035,"
제주특별자치도 서귀포시 중앙로4번길 11
(지번) 서귀동 473-1
",33.24524600000001,126.5630207,0
1267,CAFE,B,서귀포,자구리몬들락,4.5,8건,14.0,https://place.map.kakao.com/236288775,"
제주특별자치도 서귀포시 칠십리로 113 1층
(지번) 서귀동 10-1
",33.2422314,126.566816,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F7BA1A7A2B7584ED3A2F97A8A8649F227
1268,CAFE,B,서귀포,블랑드오조,4.8,6건,10.0,https://place.map.kakao.com/1148534678,"
제주특별자치도 서귀포시 성산읍 오조로80번길 18
(지번) 성산읍 오조리 231
",33.4617656,126.9165563,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FADDABC201BB1484A9EE6D426868A676C
1269,CAFE,B,서귀포,썬샤인코스트,4.6,10건,7.0,https://place.map.kakao.com/161216814,"
제주특별자치도 서귀포시 남성로 116
(지번) 서홍동 753-2
",33.2419929,126.5529123,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE5FB683753424B4D93E44C000A56AB68
1270,CAFE,B,서귀포,고성리안,4.6,14건,9.0,https://place.map.kakao.com/778794593,"
제주특별자치도 서귀포시 성산읍 고성동서로 67
(지번) 성산읍 고성리 1195-1
",33.4506914,126.9143638,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDCE4F24125994633B755D5342DA673B6
1271,CAFE,B,서귀포,혼고뜨로,4.6,8건,16.0,https://place.map.kakao.com/1236495454,"
제주특별자치도 서귀포시 성산읍 한도로 137
(지번) 성산읍 오조리 3-14
",33.469103100000005,126.92258259999998,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F0AC82F1A31034295A65A7C8A5104563A
1272,CAFE,B,서귀포,클로리스 제주 성산일출봉점,4.7,12건,14.0,https://place.map.kakao.com/532314873,"
제주특별자치도 서귀포시 성산읍 성산등용로17번길 55 C zone 95,96호
(지번) 성산읍 성산리 392
",33.4639332,126.9321208,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1979387817
1273,CAFE,B,서귀포,다정하다,5.0,15건,24.0,https://place.map.kakao.com/1750466687,"
제주특별자치도 서귀포시 문부로 8 1층
(지번) 동홍동 430-2
",33.2519359,126.5688123,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_697504910
1274,CAFE,B,서귀포,카페만감교차,4.8,33건,24.0,https://place.map.kakao.com/462102701,"
제주특별자치도 서귀포시 성산읍 환해장성로 950
(지번) 성산읍 고성리 571
",33.4356436,126.9168773,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1766629242
1275,CAFE,B,서귀포,스틸네거티브클럽,5.0,7건,17.0,https://place.map.kakao.com/2032749484,"
제주특별자치도 서귀포시 동홍남로82번길 14-10 1층
(지번) 동홍동 420-4
",33.2557934,126.5759179,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1012534458
1276,CAFE,B,서귀포,카페커브코너,4.5,11건,19.0,https://place.map.kakao.com/2124333312,"
제주특별자치도 서귀포시 홍중로27번길 17
(지번) 서홍동 433-9
",33.2538045,126.5576967,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F19D1E75BE3314BB895551DB08B6DD4F1
1277,CAFE,B,서귀포,베이커리카페70,4.9,40건,9.0,https://place.map.kakao.com/541890864,"
제주특별자치도 서귀포시 소암로 33 1층
(지번) 서귀동 88-1
",33.244978100000004,126.5693571,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F3F041DAE4A764231B2111D033F429DF2
1278,CAFE,B,서귀포,카페델보스케,4.6,12건,10.0,https://place.map.kakao.com/621332115,"
제주특별자치도 서귀포시 상효동 1558

",33.3055145,126.5846997,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F1A0ED4B3A3D649C598B4DEBD1ECC7655
1279,CAFE,B,서귀포,파우자,3.8,8건,16.0,https://place.map.kakao.com/20458456,"
제주특별자치도 서귀포시 칠십리로 123
(지번) 서귀동 42
",33.2431104,126.5675903,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FC6C6E8A60E444441AD3BA822B8816C79
1280,CAFE,B,서귀포,사사일,5.0,12건,15.0,https://place.map.kakao.com/1571386635,"
제주특별자치도 서귀포시 대정읍 무영로254번길 17
(지번) 대정읍 무릉리 933-14
",33.2825128,126.2242838,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FD6C0CE63106B46A0A8D12D9C6ED5F1C5
1281,CAFE,B,서귀포,그대가사는시간,4.9,7건,9.0,https://place.map.kakao.com/1530239554,"
제주특별자치도 서귀포시 칠십리로 288
(지번) 토평동 634-4
",33.2458603,126.59131229999998,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F518405C57F2A4C5B9328810EC194D6F2
1282,CAFE,B,서귀포,북카페가까이,5.0,18건,15.0,https://place.map.kakao.com/531048297,"
제주특별자치도 서귀포시 보목포로 161 1,2층
(지번) 하효동 1374-2
",33.2421595,126.61008970000002,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FE9A941AB870545B49128C20FA391EA90
1283,CAFE,B,서귀포,일출뷰브런치카페,5.0,4건,7.0,https://place.map.kakao.com/1690030676,"
제주특별자치도 서귀포시 성산읍 해맞이해안로 2660 1층
(지번) 성산읍 시흥리 208-3
",33.474087,126.9110984,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FF84B3327A4014ECB88FA22427CC97B80
1284,CAFE,B,서귀포,오프리르제주,4.4,7건,11.0,https://place.map.kakao.com/955798133,"
제주특별자치도 서귀포시 중정로61번길 25
(지번) 서귀동 291-1
",33.250128100000005,126.5626331,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F412821E0688B443E85425E75DC920AFB
1285,CAFE,B,서귀포,뷰커피,4.7,7건,9.0,https://place.map.kakao.com/769800424,"
제주특별자치도 서귀포시 성산읍 성산중앙로64번길 5-4 3층
(지번) 성산읍 성산리 296-3
",33.464729600000005,126.9354446,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FE3C033340F3E464E9676F97C9DC943C2
1286,CAFE,B,서귀포,카페 준,4.8,4건,8.0,https://place.map.kakao.com/2030161398,"
제주특별자치도 서귀포시 솔동산로22번길 15-3
(지번) 서귀동 597-1
",33.2435125,126.562354,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FC80B2411FD7546C8A321BCA4C7DAD760
1287,CAFE,B,서귀포,서귀로운날들,3.9,8건,28.0,https://place.map.kakao.com/1983575293,"
제주특별자치도 서귀포시 동홍북로 27-11 1층
(지번) 동홍동 621
",33.259148,126.5727969,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F352C3D9B82134FE4AB82169D5AE99094
1288,CAFE,B,서귀포,블랑로쉐,4.1,13건,31.0,https://place.map.kakao.com/571953178,"
제주특별자치도 서귀포시 대정읍 가파로 239
(지번) 대정읍 가파리 197
",33.174517800000004,126.27160990000002,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCD9EFB332C964BBE95278546864E72C7
1289,CAFE,B,서귀포,카페담아,4.5,6건,27.0,https://place.map.kakao.com/1539398810,"
제주특별자치도 서귀포시 칠십리로 94-1
(지번) 서귀동 759-9
",33.2458603,126.59131229999998,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FB9FC508214AE406C912B1E975DD5F689
1290,CAFE,B,서귀포,사하커피,4.7,12건,14.0,https://place.map.kakao.com/651018091,"
제주특별자치도 서귀포시 성산읍 산성효자로 75
(지번) 성산읍 고성리 1547-1
",33.4481695,126.90604679999998,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalad_thumb%2Ft%2F8b77546f8485d522e86c8230ef5f1a08a463959a
1291,CAFE,B,서귀포,가파리212,4.8,5건,16.0,https://place.map.kakao.com/296005353,"
제주특별자치도 서귀포시 대정읍 가파로 257-10
(지번) 대정읍 가파리 212
",33.1738816,126.2698328,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE0C9B8E60E3241F286202621E55617D6
1292,CAFE,B,서귀포,12.제라,5.0,9건,33.0,https://place.map.kakao.com/1393910953,"
제주특별자치도 서귀포시 대정읍 도원로 202 1, 2층
(지번) 대정읍 신도리 1399-1
",33.2807833,126.1856442,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0925DDCADD2D49F8BE1DF4442D1269E7
1293,FOOD,B,서귀포,연돈,3.9,396건,504.0,https://place.map.kakao.com/1890778114,"
제주특별자치도 서귀포시 일주서로 968-10 1층
(지번) 색달동 2156-2
",33.2589317,126.4072788,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F397D51771ACF4535925DA947A7197227
1294,FOOD,B,서귀포,오는정김밥,3.3,539건,960.0,https://place.map.kakao.com/8453998,"
제주특별자치도 서귀포시 동문동로 2
(지번) 서귀동 254-6
",33.2496757,126.5675722,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F23101E48521BFA4C07
1295,FOOD,B,서귀포,맛나식당,3.5,219건,399.0,https://place.map.kakao.com/8970084,"
제주특별자치도 서귀포시 성산읍 동류암로 41
(지번) 성산읍 고성리 316-3
",33.4485794,126.9160712,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F99C93605DEEA41DCA2A1410982D44ACA
1296,FOOD,B,서귀포,가시아방국수,3.1,277건,798.0,https://place.map.kakao.com/22895321,"
제주특별자치도 서귀포시 성산읍 섭지코지로 10 1층
(지번) 성산읍 고성리 528-2
",33.4318562,126.9255225,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1CDC152B50824BBE876645891AC1B64E
1297,FOOD,B,서귀포,미영이네식당,4.2,193건,495.0,https://place.map.kakao.com/9006988,"
제주특별자치도 서귀포시 대정읍 하모항구로 42
(지번) 대정읍 하모리 770-29
",33.2176255,126.2498976,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5452E83D33614462BBC01F4D8A9F7AF6
1298,FOOD,B,서귀포,제주 오성 본점,4.3,149건,794.0,https://place.map.kakao.com/10627937,"
제주특별자치도 서귀포시 중문관광로 27 2층
(지번) 색달동 2507-1
",33.2556752,126.41464270000002,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F1726BA13B29C40BEA59783695DAFD5AD
1299,FOOD,B,서귀포,갈치왕,4.7,245건,370.0,https://place.map.kakao.com/967549394,"
제주특별자치도 서귀포시 일주서로 1146
(지번) 상예동 1719-1
",33.264622700000004,126.3908426,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FD89432249DBF4A4EB50B66D60F977A7A
1300,FOOD,B,서귀포,네거리식당,3.1,154건,261.0,https://place.map.kakao.com/9733194,"
제주특별자치도 서귀포시 서문로29번길 20
(지번) 서귀동 320-9
",33.2485206,126.559362,0
1301,FOOD,B,서귀포,해왓,4.2,86건,604.0,https://place.map.kakao.com/382375401,"
제주특별자치도 서귀포시 성산읍 신고로 30-1
(지번) 성산읍 고성리 524-2
",33.43848610000001,126.9172371,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F01227283F6C543CEB676D27267429FCA
1302,FOOD,B,서귀포,제주김만복김밥 서귀포점,4.2,387건,294.0,https://place.map.kakao.com/2185536,"
제주특별자치도 서귀포시 월드컵로 117 1층
(지번) 강정동 428-4
",33.239049800000004,126.50682340000002,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_508455066
1303,FOOD,B,서귀포,돈이랑,4.4,337건,815.0,https://place.map.kakao.com/26586223,"
제주특별자치도 서귀포시 일주서로 953
(지번) 색달동 2182
",33.257733,126.4087182,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1E6AAF09F0EF4CC7AF17AEBE7E696F10
1304,FOOD,B,서귀포,복자씨연탄구이,4.4,429건,523.0,https://place.map.kakao.com/18678487,"
제주특별자치도 서귀포시 성산읍 해맞이해안로 2764
(지번) 성산읍 오조리 367-1
",33.4692355,126.9198688,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F80123C10CEDA48B09E50E5FAA6C44E4C
1305,FOOD,B,서귀포,다정이네김밥 올레시장본점,3.9,137건,164.0,https://place.map.kakao.com/21473782,"
제주특별자치도 서귀포시 동문로 59-1
(지번) 서귀동 335
",33.2494552,126.56697920000002,0
1306,FOOD,B,서귀포,천짓골식당,4.2,85건,151.0,https://place.map.kakao.com/12501703,"
제주특별자치도 서귀포시 서귀동 294-10

",33.2482417,126.56136770000002,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA0C263A6D31E46D9B7A09B57A4B8A448
1307,FOOD,B,서귀포,용이식당,3.1,94건,184.0,https://place.map.kakao.com/8526214,"
제주특별자치도 서귀포시 중앙로79번길 9
(지번) 서귀동 297-6
",33.2511825,126.5605673,0
1308,FOOD,B,서귀포,동해미락,3.9,78건,377.0,https://place.map.kakao.com/12663386,"
제주특별자치도 서귀포시 칠십리로 133
(지번) 서귀동 72-1
",33.2436722,126.56830320000002,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalad_thumb%2Ft%2Fb6de1b299a81d744696c77ca9e417c79499770fc
1309,FOOD,B,서귀포,뽈살집 제주본점,4.4,129건,184.0,https://place.map.kakao.com/11733078,"
제주특별자치도 서귀포시 중정로91번길 37
(지번) 서귀동 278-5
",33.2506684,126.5632005,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4EDFB90CC23549C39FB23736DC4E77D8
1310,FOOD,B,서귀포,국수바다 본점,3.8,334건,443.0,https://place.map.kakao.com/24839193,"
제주특별자치도 서귀포시 일주서로 982
(지번) 색달동 2130
",33.2584326,126.4353135,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2665D53455DBBAE509
1311,FOOD,B,서귀포,고씨네천지국수,4.4,186건,228.0,https://place.map.kakao.com/1197785972,"
제주특별자치도 서귀포시 중앙로79번길 4
(지번) 서귀동 298-1
",33.2517365,126.560833,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F89CC717326064AD781F717ED73F19D32
1312,FOOD,B,서귀포,산방식당,3.5,125건,197.0,https://place.map.kakao.com/10437289,"
제주특별자치도 서귀포시 대정읍 하모이삼로 62
(지번) 대정읍 하모리 864-3
",33.223395000000004,126.2543017,0
1313,FOOD,B,서귀포,자리돔횟집,4.1,32건,435.0,https://place.map.kakao.com/9445099,"
제주특별자치도 서귀포시 동홍동로 7
(지번) 동홍동 473-2
",33.255539500000005,126.5747673,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F269F3FB8916B48A78C9776BE18FF9222
1314,FOOD,B,서귀포,바다를본돼지 서귀포점,3.9,37건,275.0,https://place.map.kakao.com/1868841420,"
제주특별자치도 서귀포시 칠십리로 123 2층
(지번) 서귀동 42
",33.2431104,126.5675903,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0CDD11AD6A8D4954B4FE04BFDC1CD5C0
1315,FOOD,B,서귀포,부두식당,3.6,63건,266.0,https://place.map.kakao.com/9025009,"
제주특별자치도 서귀포시 대정읍 하모항구로 62
(지번) 대정읍 하모리 770-9
",33.2187678,126.2511222,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalad_thumb%2Ft%2F88211ec4eb35e344141180198a029e3a093f10b7
